nID;nID_Service;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Place;nID_Server
1078;765;26;;4;"{""processDefinitionId"":""dnepr_soc_help_148:1:1""}";;false;14;false;;BankID,EDS;26;0
1079;767;26;;4;"{""processDefinitionId"":""dnepr_soc_help_150:1:1""}";;false;14;false;;BankID,EDS;26;0
1080;787;26;;4;"{""processDefinitionId"":""dnepr_soc_help_175:1:1""}";;false;14;false;;BankID,EDS;26;0
1081;786;26;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;26;0
1082;1383;26;;4;"{""processDefinitionId"":""dnepr_soc_help_176:1:1""}";;false;14;false;;BankID,EDS;26;0
1083;780;26;;4;"{""processDefinitionId"":""dnepr_soc_help_157:1:1""}";;false;14;false;;BankID,EDS;26;0
1084;776;26;;4;"{""processDefinitionId"":""dnepr_soc_help_147:1:1""}";;false;14;false;;BankID,EDS;26;0
1085;762;26;;4;"{""processDefinitionId"":""dnepr_soczah_139:1:1""}";;false;14;false;;BankID,EDS;26;0
1086;778;26;;4;"{""processDefinitionId"":""dnepr_soczah_160:1:1""}";;false;14;false;;BankID,EDS;26;0
1087;775;26;;4;"{""processDefinitionId"":""dnepr_soczah_154:1:1""}";;false;14;false;;BankID,EDS;26;0
1088;779;26;;4;"{""processDefinitionId"":""dnepr_soczah_165:1:1""}";;false;14;false;;BankID,EDS;26;0
1089;781;26;;4;"{""processDefinitionId"":""dnepr_soczah_163:1:1""}";;false;14;false;;BankID,EDS;26;0
1090;777;26;;4;"{""processDefinitionId"":""dnepr_soczah_156:1:1""}";;false;14;false;;BankID,EDS;26;0
1091;759;26;;4;"{""processDefinitionId"":""dnepr_soczah_142:1:1""}";;false;14;false;;BankID,EDS;26;0
1092;752;26;;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;false;;BankID,EDS;26;0
1093;654;26;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;true;;BankID,EDS;26;0
1094;774;283;;4;"{""processDefinitionId"":""dnepr_soc_144:1:1""}";;false;14;false;;BankID,EDS;283;0
1095;765;283;;4;"{""processDefinitionId"":""dnepr_soc_help_148:1:1""}";;false;14;false;;BankID,EDS;283;0
1096;767;283;;4;"{""processDefinitionId"":""dnepr_soc_help_150:1:1""}";;false;14;false;;BankID,EDS;283;0
1097;787;283;;4;"{""processDefinitionId"":""dnepr_soc_help_175:1:1""}";;false;14;false;;BankID,EDS;283;0
1098;786;283;;4;"{""processDefinitionId"":""dnepr_soc_help_177:1:1""}";;false;14;false;;BankID,EDS;283;0
1099;1383;283;;4;"{""processDefinitionId"":""dnepr_soc_help_176:1:1""}";;false;14;false;;BankID,EDS;283;0
1100;780;283;;4;"{""processDefinitionId"":""dnepr_soc_help_157:1:1""}";;false;14;false;;BankID,EDS;283;0
1060;1466;;5;4;"{""processDefinitionId"":""common_mreo_8:1:1""}";;false;12;false;;BankID,EDS;50005;6
1101;776;283;;4;"{""processDefinitionId"":""dnepr_soc_help_147:1:1""}";;false;14;false;;BankID,EDS;283;0
1102;762;283;;4;"{""processDefinitionId"":""dnepr_soczah_139:1:1""}";;false;14;false;;BankID,EDS;283;0
1103;778;283;;4;"{""processDefinitionId"":""dnepr_soczah_160:1:1""}";;false;14;false;;BankID,EDS;283;0
1104;775;283;;4;"{""processDefinitionId"":""dnepr_soczah_154:1:1""}";;false;14;false;;BankID,EDS;283;0
1105;779;283;;4;"{""processDefinitionId"":""dnepr_soczah_165:1:1""}";;false;14;false;;BankID,EDS;283;0
1106;781;283;;4;"{""processDefinitionId"":""dnepr_soczah_163:1:1""}";;false;14;false;;BankID,EDS;283;0
1107;777;283;;4;"{""processDefinitionId"":""dnepr_soczah_156:1:1""}";;false;14;false;;BankID,EDS;283;0
1108;759;283;;4;"{""processDefinitionId"":""dnepr_soczah_142:1:1""}";;false;14;false;;BankID,EDS;283;0
1109;752;283;;4;"{""processDefinitionId"":""socialhelp_kidsUkraine:1:1""}";;false;14;false;;BankID,EDS;283;0
1110;654;283;;4;"{""processDefinitionId"":""subsidiesUkraine:1:1""}";;false;14;false;;BankID,EDS;283;0
1111;1407;16;;4;"{""processDefinitionId"":""dnepr_cnap_242:1:1""}";;false;225;true;;BankID,EDS;16;0
1112;1410;16;;4;"{""processDefinitionId"":""dnepr_cnap_243:1:1""}";;false;225;true;;BankID,EDS;16;0
1113;156;16;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;true;;BankID,EDS;16;0
1114;157;16;;4;"{""processDefinitionId"":""dnepr_cnap_248:1:1""}";;false;225;true;;BankID,EDS;16;0
1115;1214;3;;4;"{""processDefinitionId"":""demo:1:1""}";;true;1;true;;BankID,EDS;3;0
1116;1479;2;;4;"{""processDefinitionId"":""dnepr_obl_cnap_515:1:1""}";;false;225;false;;BankID,EDS;2;0
1117;36;483;;4;"{""processDefinitionId"":""kalush_uszn_400:1:1""}";;false;14;false;;BankID,EDS;483;0
1118;1480;;26;4;"{""processDefinitionId"":""cherkasy_lmg_415:1:1""}";;false;5;false;;BankID,EDS;50026;0
1119;156;26;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;26;0
1120;157;26;;4;"{""processDefinitionId"":""dnepr_cnap_248:1:1""}";;false;225;false;;BankID,EDS;26;0
1121;104;494;;4;"{""processDefinitionId"":""novopskov_slrd_423:1:1""}";;false;1;true;;BankID,EDS;494;0
1122;1423;4;;1;{};http://www.cnap.if.ua/posl/2779;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1123;455;4;;1;{};http://www.cnap.if.ua/posl/2769;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1124;193;4;;1;{};http://www.cnap.if.ua/posl/125;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1125;194;4;;1;{};http://www.cnap.if.ua/posl/3876;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1126;486;4;;1;{};http://www.cnap.if.ua/posl/108;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1127;213;4;;1;{};http://www.cnap.if.ua/posl/3751;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1128;1435;4;;1;{};http://www.cnap.if.ua/posl/3885;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1129;426;4;;1;{};http://www.cnap.if.ua/posl/3469;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1130;226;4;;1;{};http://www.cnap.if.ua/posl/2012;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1131;682;4;;1;{};http://www.cnap.if.ua/posl/3027;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1132;721;4;;1;{};http://www.cnap.if.ua/posl/3442;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1133;1420;4;;1;{};http://www.cnap.if.ua/posl/3461;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1134;956;4;;1;{};http://www.cnap.if.ua/posl/4269;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1135;958;4;;1;{};http://www.cnap.if.ua/posl/3837;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1136;667;4;;1;{};http://www.cnap.if.ua/posl/2887;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;4;0
1137;1419;43;;4;"{""processDefinitionId"":""uzhgorod_cnap_391:1:1""}";;false;1;true;;BankID,EDS;43;0
1138;956;515;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;515;0
1139;956;77;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;77;0
1140;956;121;;4;"{""processDefinitionId"":""dnepr_cnap_238:1:1""}";;false;225;false;;BankID,EDS;121;0
1141;102;16;;4;"{""processDefinitionId"":""dnepr_cnap_211:1:1""}";;false;225;true;;BankID,EDS;16;0
1142;15;102;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;false;;BankID,EDS;102;0
1143;15;37;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;false;;BankID,EDS;37;0
1144;15;65;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;true;;BankID,EDS;65;0
1145;15;104;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;false;;BankID,EDS;104;0
1146;15;42;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;false;;BankID,EDS;42;0
1147;15;149;;4;"{""processDefinitionId"":""dnepr_cnap_184_otrimannya:1:1""}";;false;225;false;;BankID,EDS;149;0
1148;1403;;22;4;"{""processDefinitionId"":""ternopol_oda_239:1:1""}";;false;239;false;;BankID,EDS;50022;0
1149;686;54;;4;"{""processDefinitionId"":""berdichev_cnap_409:1:1""}";;false;1;true;;BankID,EDS;54;0
1150;136;26;;4;"{""processDefinitionId"":""hmelnitsky_347:1:1""}";;false;225;true;;BankID,EDS;26;0
1151;686;54;;4;"{""processDefinitionId"":""berdichev_cnap_409:1:1""}";;false;225;false;;BankID,EDS;54;0
1152;161;;22;4;"{""processDefinitionId"":""ternopol_oda_209:1:1""}";;false;209;false;;BankID,EDS;50022;0
1153;686;16;;4;"{""processDefinitionId"":""berdichev_cnap_409:1:1""}";;false;225;false;;BankID,EDS;16;0
1154;627;22;;4;"{""processDefinitionId"":""berdichev_cnap_409:1:1""}";;false;309;false;;BankID,EDS;22;0
1155;1472;102;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;102;0
1156;1472;37;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;37;0
1157;1472;65;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;65;0
1158;1472;104;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;104;0
1159;1472;149;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;149;0
1160;1472;137;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;137;0
1161;1472;92;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;92;0
1162;1472;182;;4;"{""processDefinitionId"":""dnepr_obl_cnap_484:1:1""}";;false;225;false;;BankID,EDS;182;0
1163;156;42;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;42;0
1164;156;137;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;137;0
1165;156;466;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;466;0
1166;156;509;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;509;0
1167;156;514;;4;"{""processDefinitionId"":""dnepr_cnap_244:1:1""}";;false;225;false;;BankID,EDS;514;0
1168;1481;2;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;2;0
1169;1481;37;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;37;0
1170;1481;104;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;104;0
1171;1481;501;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;501;0
1172;1481;182;;4;"{""processDefinitionId"":""dnepr_obl_cnap_490:1:1""}";;false;225;false;;BankID,EDS;182;0
1173;106;137;;4;"{""processDefinitionId"":""Synelnykove_cnap_509:1:1""}";;false;225;false;;BankID,EDS;137;0
1174;106;102;;4;"{""processDefinitionId"":""Synelnykove_cnap_509:1:1""}";;false;225;false;;BankID,EDS;102;0
1175;1482;104;;4;"{""processDefinitionId"":""dnepr_obl_cnap_520:1:1""}";;false;225;false;;BankID,EDS;104;0
1176;1482;137;;4;"{""processDefinitionId"":""dnepr_obl_cnap_520:1:1""}";;false;225;false;;BankID,EDS;137;0
1177;119;1;;4;"{""processDefinitionId"":""_test_corezoid:1:1""}";;false;1;false;;BankID,email,EDS;1;0
1178;1483;182;;4;"{""processDefinitionId"":""demo:1:1""}";;true;1;true;;BankID,EDS;182;0
1179;176;;9;4;"{""processDefinitionId"":""dnepr_dms_passport:1:140""}";;false;288;false;;BankID,EDS;50009;0
1180;1484;92;;4;"{""processDefinitionId"":""dnepr_cnap_184_phase_2:1:1""}";;true;212;true;;BankID,EDS;92;0
1181;1429;1;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;1;0
1182;1429;92;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;92;0
1183;1429;514;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;514;0
1184;1429;37;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;37;0
1185;1429;65;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;65;0
1186;1443;92;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;92;0
1187;1429;42;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;42;0
1188;1429;149;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;149;0
1189;1429;137;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;137;0
1190;1443;495;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;495;0
1191;58;;1;4;"{""processDefinitionId"":""demo_1:1:1""}";;true;1;true;;BankID,EDS;50001;0
1192;1443;102;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;102;0
1193;230;26;;4;"{""processDefinitionId"":""hmel_cnap_495:1:1""}";;false;246;false;;BankID,EDS;26;0
1194;955;;1;4;"{""processDefinitionId"":""dnepr_cnap_628:1:1""}";;false;628;false;;BankID,EDS;50001;0
1195;65;;1;4;"{""processDefinitionId"":""demo:1:1""}";;true;628;true;;BankID,EDS;50001;0
1196;1429;104;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;104;0
1197;1429;481;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;481;0
1198;66;;1;4;"{""processDefinitionId"":""dnepr_cnap_630:1:1""}";;false;628;false;;BankID,EDS;50001;0
1199;456;37;;4;"{""processDefinitionId"":""nikopol_cnap_268_dovidka:1:1""}";;false;225;false;;BankID,EDS;37;0
1200;67;;1;4;"{""processDefinitionId"":""dnepr_cnap_631:1:1""}";;false;628;false;;BankID,EDS;50001;0
1202;1429;505;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;true;225;true;;BankID,EDS;505;0
1203;1443;149;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;149;0
1204;1443;148;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;148;0
1205;1443;514;;4;"{""processDefinitionId"":""nikopol_cnap_273:1:1""}";;false;225;false;;BankID,EDS;514;0
1206;231;26;;4;"{""processDefinitionId"":""hmel_cnap_494:1:1""}";;false;246;false;;BankID,EDS;26;0
1207;1429;80;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;true;;BankID,EDS;80;0
1208;1429;511;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;true;225;true;;BankID,EDS;511;0
1209;1429;148;;4;"{""processDefinitionId"":""dnepr_cnap_268:1:1""}";;false;225;false;;BankID,EDS;148;0
1210;29;121;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;225;false;;BankID,EDS;121;0
1211;26;121;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;225;false;;BankID,EDS;121;0
1212;24;121;;4;"{""processDefinitionId"":""dnepr_dms-294:1:1""}";;false;225;true;;BankID,EDS;121;0
1213;184;121;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;225;false;;BankID,EDS;121;0
1214;185;121;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;225;false;;BankID,EDS;121;0
1215;173;121;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;121;0
1216;175;121;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;121;0
1217;1431;121;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;121;0
1218;1432;121;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;121;0
1219;25;121;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;121;0
1220;29;77;;4;"{""processDefinitionId"":""dnepr_dms-89:1:1""}";;false;225;false;;BankID,EDS;77;0
1221;26;77;;4;"{""processDefinitionId"":""dnepr_dms-89s:1:1""}";;false;225;false;;BankID,EDS;77;0
1222;24;77;;4;"{""processDefinitionId"":""dnepr_dms-294:1:1""}";;false;225;true;;BankID,EDS;77;0
1223;184;77;;4;"{""processDefinitionId"":""dnepr_dms-212:1:1""}";;false;225;false;;BankID,EDS;77;0
1224;185;77;;4;"{""processDefinitionId"":""dnepr_dms-212s:1:1""}";;false;225;false;;BankID,EDS;77;0
1225;173;77;;4;"{""processDefinitionId"":""dnepr_dms-227:1:1""}";;false;225;true;;BankID,EDS;77;0
1226;175;77;;4;"{""processDefinitionId"":""dnepr_dms-257:1:1""}";;false;225;true;;BankID,EDS;77;0
1227;1431;77;;4;"{""processDefinitionId"":""dnepr_dms-272:1:1""}";;false;225;true;;BankID,EDS;77;0
1228;174;77;;4;"{""processDefinitionId"":""dnepr_dms-272kr:1:1""}";;false;225;true;;BankID,EDS;77;0
1229;178;77;;4;"{""processDefinitionId"":""dnepr_dms-280:1:1""}";;false;225;true;;BankID,EDS;77;0
1230;29;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1231;26;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1232;24;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1233;184;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1234;185;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1235;173;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1236;175;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1237;1431;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1238;1432;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1239;25;515;;4;"{""processDefinitionId"":""demo_1:1:1""}";;false;225;true;;BankID,EDS;515;0
1240;1398;37;;4;"{""processDefinitionId"":""dnepr_cnap_220:1:1""}";;false;225;false;;BankID,EDS;37;0
1241;1398;104;;4;"{""processDefinitionId"":""dnepr_cnap_220:1:1""}";;false;225;false;;BankID,EDS;104;0
1242;1398;502;;4;"{""processDefinitionId"":""dnepr_cnap_220:1:1""}";;false;225;false;;BankID,EDS;502;0
1243;1398;507;;4;"{""processDefinitionId"":""dnepr_cnap_220:1:1""}";;false;225;false;;BankID,EDS;507;0
1244;702;1;;4;"{""processDefinitionId"":""ternopol_oda_226:1:1""}";;false;209;true;;BankID,EDS;1;0
1245;27;182;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;225;false;;BankID,EDS;182;0
1246;27;37;;4;"{""processDefinitionId"":""uzhgorod_cnap_112:1:1""}";;false;225;false;;BankID,EDS;37;0
1247;61;125;;4;"{""processDefinitionId"":""gluhiv_cnap_442:1:1""}";;false;1;true;;BankID,EDS;125;0
1248;790;37;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-118:1:1""}";;false;225;false;;BankID,EDS;37;0
1249;790;102;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-118:1:1""}";;false;225;false;;BankID,EDS;102;0
1250;790;28;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-118:1:1""}";;false;225;false;;BankID,EDS;28;0
1251;1406;26;;4;"{""processDefinitionId"":""dnepr_cnap_241:1:1""}";;false;225;false;;BankID,EDS;26;0
1252;740;92;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;212;false;;BankID,EDS;92;0
1253;740;494;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;212;false;;BankID,EDS;494;0
1254;740;130;;4;"{""processDefinitionId"":""scadovsk_mvk-302:1:1""}";;false;225;false;;BankID,EDS;130;0
1255;24;130;;4;"{""processDefinitionId"":""dnepr_dms-294:1:1""}";;false;225;false;;BankID,EDS;130;0
1256;790;104;;4;"{""processDefinitionId"":""kuznetsovsk_mvk-118:1:1""}";;false;225;false;;BankID,EDS;104;0
